date,year,venue,venue_eng,event,event_eng,country,genre,genre_eng,artform,artform_eng,performers,performers_eng,conductor,conductor_eng,crew,crew_eng
8/24/2009,2009,Kaapelitehdas,Cable factory,"TAITE: Il principe dei dolori, 1000 kuolemaa päivässä","ART: Il Principe dei dolori, 1000 deaths a day",FIN,musiikki,music,klassinen,classic,"Esiintyjät Kajsa Dahlbäck, Laura Salovaara, Teppo Lampela, Mikael Pennanen-Dahlbäck, Juha-Pekka Mitjonen, Anneliina Koskinen, Hanna Tuomela, Johanna Talasniemi, Heikki Kulo, Sampo Haapaniemi
Tanssi Routa-ryhmän tanssijat Maria Kananen, Sini Repo, Jukka Tarvainen
Klarinetti Markus Kaarto
Luuttu Jarmo Julkunen
Viulu Mikk Murdvee","Performers Kajsa Dahlbäck, Laura Salovaara, Teppo Lampela, Mikael Pennanen-Dahlbäck, Juha-Pekka Mitjonen, Anneliina Koskinen, Hanna Tuomela, Johanna Talasniemi, Heikki Kulo, Sampo Haapaniemi
Tanssi Routa dancers Maria Kananen, Sini Repo, Jukka Tarvainen
Clarinet Markus Kaarto
Lute Jarmo Julkunen
Violin Mikk Murdvee",,,"Erik Söderblom, ohjaus & visuaalinen suunnittelu 
Carlo Gesualdo, Ville Matvejeff, sävellys
Ville Matvejeff, musiikin sovitus ja valmennus 
Reija Laine, pukusuunnittelu
Janne Teivainen, ääni- ja valosuunnittelu 
Marina Andersson-Rahikka, tuottaja
Kirsi Saastamoinen, koreografia","Erik Söderblom, direction & visual design 
Carlo Gesualdo, Ville Matvejeff, composition
Ville Matvejeff, music arrangement and coaching 
Reija Laine, costume design
Janne Teivainen, sound and lighting design 
Marina Andersson-Rahikka, producer
Kirsi Saastamoinen, choreography"
8/25/2009,2009,Helsingin kaupungintalo,Helsinki City Hall,Kamarimusiikkia kaupungintalolla V,Chamber music at the town hall V,FIN,musiikki,music,klassinen,classic,"Viulu Antti Tikkanen (Stradivarius 1702)
Viulu Petteri Iivonen (Gagliano 1767)
Alttoviulu Atte Kilpeläinen (Guidantus 1737)
Alttoviulu Riikka Repo (Maussiel 1722)
Sello Tuomas Lehto (Lupot 1795)","Violin Antti Tikkanen (Stradivarius 1702)
Violin Petteri Iivonen (Gagliano 1767)
Viola Atte Kilpeläinen (Guidantus 1737)
Viola Riikka Repo (Maussiel 1722)
Cello Tuomas Lehto (Lupot 1795)",,,,
8/25/2009,2009,Huvila,Huvila,Samae Koskinen ja Hänen Taikabändinsä,Samae Koskinen and His Magic Band,FIN,musiikki,music,"pop, rock","pop, rock",,,,,,
8/25/2009,2009,Huvila,Huvila,Scandinavian Music Group,Scandinavian Music Group,FIN,musiikki,music,"pop, rock","pop, rock",,,,,,
8/25/2009,2009,Helsingin kaupunginteatteri,Helsinki City Theatre,"Sutra, Sidi Larbi Cherkaoui / Sadler's Wells London","Sutra, Sidi Larbi Cherkaoui / Sadler's Wells London",GBR,tanssi,dance,,,"Tanssi Ali Thabet / Shaolin-temppelin munkit
Musiikki Szymon Brzóska, Alies Sluiter, Olga Wojciechowska, Laura Anstee, Coordt Linke","Dance Ali Thabet / Shaolin Temple Monks
Music by Szymon Brzóska, Alies Sluiter, Olga Wojciechowska, Laura Anstee, Coordt Linke",,,"Sidi Larbi Cherkaoui, konsepti ja koreografia 
Antony Gormley, visualisointi 
Sadler's Wells London, tuotanto ","Sidi Larbi Cherkaoui, concept and choreography 
Antony Gormley, visualization 
Sadler's Wells London, production "
8/26/2009,2009,Huvila,Huvila,A Filetta,The Filet,FRA,musiikki,music,"Klassinen, laulumusiikki","Classical, vocal music",,,,,,
8/26/2009,2009,Finlandia-talo,Finlandia House,Helsingin kaupunginorkesteri: Soivat planeetat,Helsinki City Orchestra: Planets ringing,FIN,musiikki,music,klassinen,classic,,," John Storgårds, kapellimestari
"," John Storgårds, conductor
","Petri Ruikka, visualisointi","Petri Ruikka, visualization"
8/26/2009,2009,Suomen kansallisooppera,Finnish National Opera,Meg Stuart & Philipp Gehmacher: Maybe Forever ,Meg Stuart & Philipp Gehmacher: Maybe Forever ,USA,tanssi,dance,,,"Tanssi Meg Stuart & Philipp Gehmacher
Musiikki Niko Hafkenscheid","Dance by Meg Stuart & Philipp Gehmacher
Music by Niko Hafkenscheid",,,"Meg Stuart & Philipp Gehmacher, koreografia 
Myriam Van Imschoot, dramaturgia
 Jan Maertens, valosuunnittelu
Janina Audick, lavasteet ja puvustus 
Vincent Malstaf, äänisuunnittelu 
Tuotanto Damaged Goods & Mumbling Fish","Meg Stuart & Philipp Gehmacher, choreography 
Myriam Van Imschoot, dramaturg
 Jan Maertens, lighting design
Janina Audick, Sets and costumes 
Vincent Malstaf, sound design 
Production Damaged Goods & Mumbling Fish"
8/26/2009,2009,Huvila,Huvila,Stringpurée Band,Stringpurée Band,FIN,musiikki,music,kansanmusiikki,folk music,,,,,,
8/26/2009,2009,Kiasma-teatteri,Kiasma Theatre,Virva Talonen: Poikkeustapauksia – Special Cases,Virva Talonen: Special Cases,FIN,tanssi,dance,,,"Tanssi Sofia Karlsson, Esete Sutinen, Vera Tegelman","Dance Sofia Karlsson, Esete Sutinen, Vera Tegelman",,,"Virva Talonen, koreografia
Matti Jykylä, visualisointi
Jaakko Kujala, äänisuunnittelu","Virva Talonen, choreography
Matti Jykylä, visualization
Jaakko Kujala, sound design"
8/27/2009,2009,Huvila,Huvila,Auteur Jazz,Author Jazz,FIN,musiikki,music,jazz,jazz,,,,,,
8/27/2009,2009,Finlandia-talo,Finlandia House,Radion sinfoniaorkesteri,Radio Symphony Orchestra,FIN,musiikki,music,klassinen,classic,Huilu Sharon Bezaly,Flute Sharon Bezaly,"Osmo Vänskä, kapellimestari","Osmo Vänskä, conductor",,
8/27/2009,2009,Savoy-teatteri,The Savoy Theatre,Teatr Licedei: Semianyki,Teatr Licedei: Semianyki,RUS,sirkus,circus,,,"Esiintyjät Olga Elisejeva, Aleksander Gusarov, Kasjan Ryvkin, Marina Mahajeva, Elena Sadkova, Julia Sergejeva ","Performers Olga Elisejeva, Aleksander Gusarov, Kasjan Ryvkin, Marina Mahajeva, Elena Sadkova, Julia Sergeeva ",,,"Boris Petrušansky, teatterinjohtaja ja näyttämömestari 
Ravil Baigeldinov, erikoistehosteet ja tekninen johtaja 
Valeri Brusilovski, valoteknikko 
Ääniteknikko Sergei Ivanov, ääniteknikko
Anna Mamontova, puvut
Nikolai Orlov, näyttämömestari
Tuottajat PassaSHOK, André Ginzburger","Boris Petrušansky, theater manager and stage master 
Ravil Baigeldinov, special effects and technical director 
Valeri Brusilovski, lighting technician 
Sound engineer Sergei Ivanov, sound engineer
Anna Mamontova, costumes
Nikolai Orlov, stage master
Producers PassaSHOK, André Ginzburger"
8/27/2009,2009,Huvila,Huvila,The Five Corners Quintet,The Five Corners Quintet,FIN,musiikki,music,jazz,jazz,,,,,,
8/28/2009,2009,Huvila,Huvila,BanduBandu,Bandu Bandu,TZA/FIN,musiikki,music,world,world,,,,,,
8/28/2009,2009,Suomen kansallisooppera,Finnish National Opera,Helsingin kamarikuoro,Helsinki Chamber Choir,FIN,musiikki,music,klassinen,classic,"Lyömäsoittimet Tim Ferchen
Elektroniikka James Andean","Percussion by Tim Ferchen
Electronics by James Andean","Nils Schweckendiek, kapellimestari","Nils Schweckendiek, conductor",,
8/28/2009,2009,Huvila,Huvila,Oumou Sangare,Oumou Sangare - The Best Of Oumou Sangare,MLI,musiikki,music,"World, afro, soul","World, afro, soul",,,,,,
8/29/2009,2009,Huvila,Huvila,Iiro Rantala,Iiro Rantala,FIN,musiikki,music,jazz,jazz,,,,,,
8/29/2009,2009,Huvila,Huvila,Paquito D'Rivera,Paquito D'Rivera,CUB/USA,musiikki,music,"Latin, jazz, klassinen","Latin, jazz, classical",,,,,,
8/30/2009,2009,Temppeliaukion kirkko,Temple square church,Helsingin Barokkiorkesteri,Helsinki Baroque Orchestra,FIN,musiikki,music,klassinen,classic,Sopraano Anna-Kristiina Kaappola,Soprano Anna-Kristiina Kaappola,"Aapo Häkkinen, kapellimestari","Aapo Häkkinen, conductor",,
8/30/2009,2009,Orion,Orion,"Lasten Juhlaviikot | Lasten leffasunnuntai: Sherlock Jr., Buster Keaton","Children's Party Weeks | Children's movie Sunday: Sherlock Jr., Buster Keaton",FIN,"elokuva, musiikki","film, music",,,Musiikki: Paukkumaissi,Music: Popcorn,,,,
8/30/2009,2009,Huvila,Huvila,Laurie Anderson & Lou Reed,Laurie Anderson & Lou Reed,USA,musiikki,music,"Avantgarde, rock","Avant-garde, rock",,,,,,
8/31/2009,2009,Huvila,Huvila,Laurie Anderson & Lou Reed,Laurie Anderson & Lou Reed,USA,musiikki,music,"Avantgarde, rock","Avant-garde, rock",,,,,,
8/3/2010,2010,Kulttuuritalo,Culture House,Ennakkokonsertti: Caetano Veloso,Pre-concert: Caetano Veloso,FIN,musiikki,music,"samba, bossa nova","samba, bossa nova",,,,,,
8/14/2010,2010,Finlandia-talo,Finlandia House,Ennakkokonsertti: Jevgeni Kissin,Pre-concert: Jevgeni Kissin,RUS,musiikki,music,klassinen,classic,"Jevgeni Kissin, piano","Yevgeni Kissin, piano",,,,
8/20/2010,2010,Vanha ylioppilastalo,The old student house,Avajaisklubi,Opening Club,FIN,musiikki,music,,,"Dj Bonobo, Kira Kira, Avanti! & Jori Hulkkonen, Zebra and Snake, Jesse, Keramick & Lobo, Pink Twins, Dj-kollektiivi Hannulelauri, Vixen VJ Paula Lehtonen","Dj Bonobo, Kira Kira, Avanti! & Jori Hulkkonen, Zebra and Snake, Jesse, Keramick & Lobo, Pink Twins, DJ collective Hannulelauri, Vixen VJ Paula Lehtonen",,,,
8/20/2010,2010,Kaapelitehdas,Cable factory,Deborah Hay: Lightening,Deborah Hay: Lightening,FIN,tanssi,dance,,,"Tanssi: Joona Halonen, Satu Halttunen, Anne Hiekkaranta, Jyrki Karttunen, Jenni-Elina Lehto, Vera Nevanlinna (Nevanlinnan tilalla nähdään 20.8. esityksessä Nina Viitamäki)","Dance: Joona Halonen, Satu Halttunen, Anne Hiekkaranta, Jyrki Karttunen, Jenni-Elina Lehto, Vera Nevanlinna (Nina Viitamäki will be seen instead of Nevanlinna in the performance on August 20)",,,"Deborah Hay, koreografia ja ohjaus 
Heikki Paasonen, valosuunnittelu
Tuomas Norvio, äänisuunnittelu
Monika Hartl, puvustus
Tuotanto Zodiak - Uuden tanssin keskus, Karttunen Kollektiv, Helsingin juhlaviikot, The Deborah Hay Dance Company","Deborah Hay, choreography and direction 
Heikki Paasonen, lighting design
Tuomas Norvio, sound design
Monika Hartl, costumes
Production Zodiak - The center of new dance, Karttunen Kollektiv, Helsinki festival weeks, The Deborah Hay Dance Company"
8/20/2010,2010,Amos Andersonin taidemuseo,Amos Anderson Art Museum,Icelandic Love Corporation: Tight,Icelandic Love Corporation: Tight,ISL,kuvataide,visual arts,,,,,,,,
8/20/2010,2010,Lasipalatsin aukio,Glass palace square,Kinopiha 20.-21.8.,Sunday 20.-21.8.,,elokuva,movie,,,,,,,,
8/20/2010,2010,Huvila,Huvila,Lisa Nilsson,Lisa Nilsson,SWE,musiikki,music,"Pop, rock, R&B","Pop, rock, R&B",,,,,,
8/20/2010,2010,Temppeliaukion kirkko,Temple square church,"Magdalena Kožená, Private Musicke","Magdalena Kožená, Private Musicke",CZE,musiikki,music,klassinen,classic,"Mezzosopraano Magdalena Kožená
Private Musicke","Mezzo-soprano Magdalena Kožená
Private Music","Pierre Pitzl, johtaja","Pierre Pitzl, Director",,
8/21/2010,2010,Huvila,Huvila,Amparo Sánchez,Amparo Sanchez,ESP,musiikki,music,"World, pop/rock","World, pop/rock",,,,,,
8/21/2010,2010,Sibelius-akatemia,Sibelius Academy,Helsingin kamarikuoro & Uusinta,Helsinki Chamber Choir & Uusinta,FIN,musiikki,music,klassinen,classic,,,"Nils Schweckendiek, kapellimestari","Nils Schweckendiek, conductor",,
8/21/2010,2010,Helsingin Taidehalli,Helsinki Art Gallery,Isaac Julien: Ten Thousand Waves,Isaac Julien: Ten Thousand Waves,GBR,kuvataide,visual arts,,,,,,,,
8/21/2010,2010,Huvila,Huvila,Maria Gasolina,Maria Gasolina,FIN,musiikki,music,world,world,,,,,,
8/21/2010,2010,Suomen kansallisooppera,Finnish National Opera,PERUUNTUNUT: Zimmermann & De Perrot: Chouf Ouchouf,WITHDRAWN: Zimmermann & De Perrot: Chouf Ouchouf,CHE,sirkus,circus,,,,,,,"Zimmermann & de Perrot, konsepti, ohjaus ja näyttämösuunnittelu
Dimitri de Perrot, sävellys
Martin Zimmermann, koreografia","Zimmermann & de Perrot, concept, direction and stage design
Dimitri de Perrot, composition
Martin Zimmermann, choreography"
8/21/2010,2010,Yksityiskodit,Private homes,Suomalainen barokkiorkesteri: Soitto kotiin,Finnish Baroque Orchestra: Call home,FIN,musiikki,music,klassinen,classic,"Joonas Ahonen, piano
- Ismo Eskelinen, kitara
- Markku Luolajan-Mikkola, viola da gamba
- Petra Aminoff, traverso ja nokkahuilu & Anna-Mari Pölhö, cembalo
- Aapo Häkkinen, klavikordi & Mikko Perkola, viola da gamba
- Sirkka-Liisa Kaakinen-Pilch, viola d'amore ja barokkiviulu
- Tuuli Lindeberg, sopraano & Eero Palviainen, arkkiluuttu ja renesanssiluuttu
Duo Tiksola:
- Antti Tikkanen, viulu 
- Minna Pensola, viulu","Joonas Ahonen, piano
- Ismo Eskelinen, guitar
- Markku Luolajan-Mikkola, viola da gamba
- Petra Aminoff, traverso and recorder & Anna-Mari Pölhö, harpsichord
- Aapo Häkkinen, clavichord & Mikko Perkola, viola da gamba
- Sirkka-Liisa Kaakinen-Pilch, viola d'amore and baroque violin
- Tuuli Lindeberg, soprano & Eero Palviainen, sheet lute and renaissance lute
Duo Tiksola:
- Antti Tikkanen, violin 
- Minna Pensola, violin",,,,
8/22/2010,2010,Sellosali,Cello room,Kuss Quartett,Kiss Quartet,GER,musiikki,music,klassinen,classic,"Viulu Jana Kuss 
Viulu Oliver Wille 
Alttoviulu William Coleman 
Sello Mikayel Hakhnazaryan","Violin Jana Kuss 
Violin Oliver Wille 
Viola William Coleman 
Cello by Mikayel Hakhnazaryan",,,,
8/22/2010,2010,Huvila,Huvila,The Bad Plus,The Bad Plus,USA,musiikki,music,jazz,jazz,esiintyi duona rumpalin sairastumisen johdosta,performed as a duo due to the drummer's illness,,,,
8/22/2010,2010,Huvila,Huvila,Tokka,Tokka,FIN,musiikki,music,jazz,jazz,,,,,,
8/23/2010,2010,Huvila,Huvila,Chucho Valdés & The Afro-Cuban Messengers,Chucho Valdés & The Afro-Cuban Messengers,CUB,musiikki,music,"Jazz, latin, rock","Jazz, latin, rock",,,,,,
8/23/2010,2010,Huvila,Huvila,Quinteto Cubaché,Cubaché Quintet,FIN,musiikki,music,latin,Latin,,,,,,
8/23/2010,2010,Helsingin yliopisto,University of Helsinki,Sibelius: 7 sinfoniaa - Leif Segerstam & Tapiola Sinfonietta,Sibelius: 7 symphonies - Leif Segerstam & Tapiola Sinfonietta,FIN,musiikki,music,klassinen,classic,,,"Leif Segerstam, kapellimestari","Leif Segerstam, conductor",,
8/24/2010,2010,Helsingin kaupungintalo,Helsinki City Hall,Kamarimusiikkia kaupungintalolla I,Chamber music at the town hall I,FIN,musiikki,music,klassinen,classic,"Viulu Jaso Sasaki (Ferdinando Gagliano 1767) 
Piano Mikael Kemppainen","Violin Jaso Sasaki (Ferdinando Gagliano 1767) 
Piano Mikael Kemppainen",,,,
8/24/2010,2010,Orion,Orion,Luchino Visconti,Luchino Visconti,ITA,elokuva,movie,,,,,,,,
8/24/2010,2010,Huvila,Huvila,Paula Koivuniemi: Rakkaudesta,Paula Koivuniemi: About love,FIN,musiikki,music,"Iskelmä, pop","Iskelmä, pop",,,,,,
8/24/2010,2010,Huvila,Huvila,Tuure Kilpeläinen ja Kaihon karavaani,Tuure Kilpeläinen and Kaiho's caravan,FIN,musiikki,music,"Pop, rock, iskelmä","Pop, rock, Iskelmä",,,,,,
8/25/2010,2010,Orion & Bio Rex,Orion & Bio Rex,Jacques Tati,Jacques Tati,FRA,elokuva,movie,,,,,,,,
8/25/2010,2010,Huvila,Huvila,Janko & PK,Janko & PK,GMB/FIN,musiikki,music,"Folk, afroblues, rock","Folk, afro blues, rock",,,,,,
8/25/2010,2010,Finlandia-talo,Finlandia House,John Storgårds & Helsingin kaupunginorkesteri: Schumann & Zender,John Storgårds & Helsinki City Orchestra: Schumann & Zender,FIN,musiikki,music,klassinen,classic,"Sopraano Anna Danik 
Tenori Mika Nisula 
Basso Matti Turunen
Latvija, Latvian valtionkuoro","Soprano Anna Danik 
Tenor Mika Nisula 
Bass Matti Turunen
Latvija, Latvian national choir","John Storgårds, kapellimestari
","John Storgårds, conductor
",,
8/25/2010,2010,Helsingin kaupungintalo,Helsinki City Hall,Kamarimusiikkia kaupungintalolla II,Chamber music at the town hall II,FIN,musiikki,music,klassinen,classic,"Viulu Linda Hedlund (Carlo Antonio Testore 1730) 
Piano Risto-Matti Marin","Violin Linda Hedlund (Carlo Antonio Testore 1730) 
Piano Risto-Matti Marin",,,,
8/25/2010,2010,Suvilahti,Suvilahti,Les Colporteurs: Le fil sous la neige,The Peddlers: The thread under the snow,FRA,sirkus,circus,,,"Esiintyjät: Florent Blondeau, Sanja Kosonen, Andréas Muntwyler, Agathe Olivier, Julien Posada, Molly Saudek, Ulla Tikka
Muusikot: ""Wildmimi Antigroove Syndicate"": Boris Boublil, Antonin Leymarie, Rémi Sciuto, Adrien Amey, Nicolas Mathuriau, Antonin Rayon","Performers: Florent Blondeau, Sanja Kosonen, Andréas Muntwyler, Agathe Olivier, Julien Posada, Molly Saudek, Ulla Tikka
Musicians: ""Wildmimi Antigroove Syndicate"": Boris Boublil, Antonin Leymarie, Rémi Sciuto, Adrien Amey, Nicolas Mathuriau, Antonin Rayon",,,"Antoine Rigot, ohjaus
Cécile Kohen, assistentti","Antoine Rigot, direction
Cécile Kohen, Assistant"
8/25/2010,2010,Huvila,Huvila,Staff Benda Bilili,Billion Object Staff,COD,musiikki,music,"World, rumba, reggae, R&B","World, rumba, reggae, R&B",,,,,,
8/26/2010,2010,Stoa,Stoa,Circo Aereo: Ro-pu,Aerial Circus: Ro-pu,FIN,sirkus,circus,,,"Esiintyjät: Sanna Silvennoinen, Ilona Jäntti, Sakari Männistö","Performers: Sanna Silvennoinen, Ilona Jäntti, Sakari Männistö",,,"Sanna Silvennoinen, ohjaus
Merja Nieminen, projisoinnit
Juho Rahijärvi, valosuunnittelu
Suvi Hänninen, pukusuunnittelu
Tuotanto Circo Aereo, Cirko - Uuden Sirkuksen Keskus
Yhteistyössä Stoa Itä-Helsingin kulttuurikeskus","Sanna Silvennoinen, direction
Merja Nieminen, projections
Juho Rahijärvi, lighting design
Suvi Hänninen, costume design
Production Circo Aereo, Cirko - New Circus Center
In cooperation with Stoa Itä-Helsinki cultural center"
8/26/2010,2010,Huvila,Huvila,Frigg,Frigg,FIN,musiikki,music,kansanmusiikki,folk music,,,,,,
8/26/2010,2010,Finlandia-talo,Finlandia House,Santtu-Matias Rouvali & Radion Sinfoniaorkesteri,Santtu-Matias Rouvali & Radio Symphony Orchestra,FIN,musiikki,music,klassinen,classic,Viulu Julian Rachlin,Violin Julian Rachlin,"Santtu-Matias Rouvali, kapellimestari","Santtu-Matias Rouvali, conductor",,
8/26/2010,2010,Huvila,Huvila,Steve Riley & The Mamou Playboys,Steve Riley & The Mamou Playboys,USA,musiikki,music,"World, cajun","World, Cajun",,,,,,
8/27/2010,2010,Huvila,Huvila,Don Johnson Big Band,Don Johnson Big Band,FIN,musiikki,music,"Hip-hop, electronic, pop/rock","Hip-hop, electronic, pop/rock",,,,,,
8/27/2010,2010,,,Taiteiden yö,Night of the Arts,,kaupunkitapahtuma,city ​​event,,,,,,,,
8/27/2010,2010,Huvila,Huvila,The Very Best,The Very Best,GBR,musiikki,music,"Electro, afro, pop","Electro, afro, pop",,,,,,
8/28/2010,2010,Huvila,Huvila,Orkestar Bordurka,Orkestar Bordurka,FIN,musiikki,music,"World, kansanmusiikki","World, folk music",,,,,,
8/28/2010,2010,Bio Rex,Bio Rex,Peter von Bagh: Mikko Niskanen - ohjaaja matkalla ihmiseksi,Peter von Bagh: Mikko Niskanen - a director on the way to becoming a human,FIN,elokuva,movie,,,,,,,,
8/28/2010,2010,Huvila,Huvila,Shantel & Bucovina Club Orkestar,Shantel & Bucovina Club Orkestar,GER,musiikki,music,"World, electronic","World, electronic",,,,,,
8/29/2010,2010,Suomen kansallisooppera,Finnish National Opera,"les ballets C de la B, Alain Platel: Out of Context – for Pina","les ballets C de la B, Alain Platel: Out of Context – for Pina",BEL,tanssi,dance,,,"Tanssi & työryhmä Elie Tass, Emile Josse, Hyo Seung Ye, Kaori Ito, Mathieu Desseigne Ravel, Mélanie Lomoff, Romeu Runa, Rosalba Torres Guerrero, Ross Mc Cormack","Dance & work group Elie Tass, Emile Josse, Hyo Seung Ye, Kaori Ito, Mathieu Desseigne Ravel, Mélanie Lomoff, Romeu Runa, Rosalba Torres Guerrero, Ross Mc Cormack",,,"Alain Platel, konsepti & ohjaus 
les ballets C de la B, tuotanto
Hildegard De Vuyst, dramaturgia
Sara Vanderieck, ohjauksen assistentti
Dorine Demuyncu, pukusuunnittelu
Valosuunnittelu Carlo Bourguignon, valosuunnittelu
Sam Serruys, äänisuunnittelu
Bart Uyttersprot, ääniteknikko
Chris Van der Burght, valokuvat
Fien Ysebie, tuotantomanageri
Sara Vanderieck, kiertuemanageri","Alain Platel, concept & direction 
les Ballets C de la B, production
Hildegard De Vuyst, dramaturgy
Sara Vanderieck, Guidance Assistant
Dorine Demuyncu, costume design
Lighting design Carlo Bourguignon, lighting design
Sam Serruys, sound design
Bart Uyttersprot, sound technician
Chris Van der Burght, photos
Fien Ysebie, production manager
Sara Vanderieck, tour manager"
8/29/2010,2010,Huvila,Huvila,Lähtekäämme metsään - konsertti kaikenikäisille lapsille,Let's go to the forest - a concert for children of all ages,FIN,"musiikki, lapset","music, children",lastenmusiikki,Children's music,"Fredi, Mari Rantasila, Johanna Debreczeni, Tytti Metsä ja Ville Seivo","Fredi, Mari Rantasila, Johanna Debreczeni, Tytti Metsä and Ville Seivo",,,,
8/30/2010,2010,Helsingin kaupungintalo,Helsinki City Hall,Kamarimusiikkia kaupungintalolla III,Chamber music at the town hall III,FIN,musiikki,music,klassinen,classic,"Viulu Terhi Paldanius (Pierre & Hippolyte Silvestre 1843)
Piano Roope Gröndahl","Violin Terhi Paldanius (Pierre & Hippolyte Silvestre 1843)
Piano Roope Grondahl",,,,
8/30/2010,2010,Huvila,Huvila,Martha Wainwright sings Piaf,Martha Wainwright sings Piaf,CAN,musiikki,music,"Chanson, pop/rock, folk","Chanson, pop/rock, folk",,,,,,
8/30/2010,2010,Huvila,Huvila,Sansa,Sansa,FIN,musiikki,music,"pop, rock","pop, rock",,,,,,
8/31/2010,2010,Savoy-teatteri,The Savoy Theatre,Grupo de Rua: H3,Street Group: H3,BRA,tanssi,dance,,,"Tanssi: Bruno Duarte, Bruno Williams, Lucas Gadelha, Danilo Pereira, Eduardo Hermanson, Filipi de Moraes, Kristiano Gonçalves, Kleberson Gonçalves e Thiago Almeida
Musiikki Lucas Marcier, Rodrigo Marçal - Arpx","Dance: Bruno Duarte, Bruno Williams, Lucas Gadelha, Danilo Pereira, Eduardo Hermanson, Filipi de Moraes, Kristiano Gonçalves, Kleberson Gonçalves and Thiago Almeida
Music by Lucas Marcier, Rodrigo Marçal - Arpx",,,"Bruno Beltrão, ohjaus & koreografia 
Ugo Alexandre Neves, ohjauksen assistentti 
Mariana Beltrão, vastaava tuottaja 
Renato Machado, valosuunnittelu
Gualter Pupo, näyttämösuunnittelu
Marcelo Sommer, puvustus","Bruno Beltrão, direction & choreography 
Ugo Alexandre Neves, director's assistant 
Mariana Beltrão, executive producer 
Renato Machado, lighting design
Gualter Pupo, stage design
Marcelo Sommer, costumes"
8/31/2010,2010,Huvila,Huvila,Jälleen soittaa Dallapé,Again calls Dallapé,FIN,musiikki,music,"Iskelmä, tanssimusiikki","Iskelmä, dance music","solisteina Maria Ylipää, Topi Sorsakoski ja Sami Saari, juontajana Markku Toikka","soloists Maria Ylipää, Topi Sorsakoski and Sami Saari, host Markku Toikka",,,,
